crop_name,year,mospi_state_ut,des_state_name,production_tonnes_total,value_output_inr_lakh,value_output_inr,unit_price_inr_per_tonne,unit_price_inr_per_kg,join_status,value_source,production_source
Ragi,2016-17,Tripura,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2016-17,Uttar Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2016-17,Uttarakhand,Uttarakhand,157402.0,20880.0,2088000000.0,13265.396881869354,13.265396881869354,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2016-17,West Bengal,West Bengal,10712.0,2690.0,269000000.0,25112.023898431664,25.112023898431662,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Andhra Pradesh,Andhra Pradesh,41822.0,8902.0,890200000.0,21285.447850413657,21.285447850413657,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Arunachal Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Assam,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Bihar,Bihar,2107.0,1364.0,136400000.0,64736.59231134314,64.73659231134314,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Chandigarh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Chhattisgarh,Chhattisgarh,0.0,337.0,33700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Dadra & Nagar Haveli,Dadra and Nagar Haveli,1180.0,224.0,22400000.0,18983.050847457627,18.983050847457626,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Delhi,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Gujarat,Gujarat,10616.0,2368.0,236800000.0,22305.953278070836,22.305953278070835,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Haryana,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Himachal Pradesh,Himachal Pradesh,0.0,446.0,44600000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Jammu & Kashmir,Jammu and Kashmir,4884.8,454.0,45400000.0,9294.136914510318,9.294136914510318,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Jharkhand,Jharkhand,14856.0,3404.0,340400000.0,22913.30102315563,22.91330102315563,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Karnataka,Karnataka,1562680.0,325572.0,32557200000.0,20834.207899250006,20.834207899250007,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Kerala,Kerala,0.0,37.0,3700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Madhya Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Maharashtra,Maharashtra,106300.0,34525.0,3452500000.0,32478.833490122295,32.4788334901223,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Manipur,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Meghalaya,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Nagaland,Nagaland,0.0,64.0,6400000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Odisha,Odisha,30779.6,5875.0,587500000.0,19087.31757397757,19.08731757397757,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Puducherry,Puducherry,0.0,47.0,4700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Punjab,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Rajasthan,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Sikkim,,,796.0,79600000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Tamil Nadu,Tamil Nadu,317829.0,79290.0,7929000000.0,24947.377363299132,24.947377363299132,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Telangana,Telangana,0.0,310.0,31000000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Tripura,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Uttar Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,Uttarakhand,Uttarakhand,138836.0,25425.0,2542500000.0,18312.973580339392,18.312973580339392,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Ragi,2017-18,West Bengal,West Bengal,3329.0,3912.0,391200000.0,117512.76659657554,117.51276659657555,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,A & N Islands,Andaman and Nicobar Islands,16031.5,3600.0,360000000.0,22455.790163116366,22.455790163116365,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Andhra Pradesh,Andhra Pradesh,7744175.0,1259666.0,125966600000.0,16265.98055958188,16.26598055958188,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Arunachal Pradesh,Arunachal Pradesh,157233.0,33150.0,3315000000.0,21083.360363282518,21.08336036328252,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Assam,Assam,4713501.0,598090.0,59809000000.0,12688.869695795122,12.688869695795121,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Bihar,Bihar,8232576.0,1072028.0,107202800000.0,13021.780788904955,13.021780788904955,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Chandigarh,Chandigarh,0.0,11.0,1100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Chhattisgarh,Chhattisgarh,6300825.0,1016143.0,101614300000.0,16127.142080600557,16.127142080600557,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Dadra & Nagar Haveli,Dadra and Nagar Haveli,18156.0,2916.0,291600000.0,16060.806345009914,16.060806345009915,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Daman & Diu,,,517.0,51700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Delhi,Delhi,20198.0,3763.0,376300000.0,18630.557480938707,18.63055748093871,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Goa,Goa,121991.0,17357.0,1735700000.0,14228.09879417334,14.22809879417334,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Gujarat,Gujarat,1789200.0,280630.0,28063000000.0,15684.663536776214,15.684663536776213,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Haryana,Haryana,3574300.0,841001.0,84100100000.0,23529.110595081554,23.529110595081555,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2011-12,Himachal Pradesh,Himachal Pradesh,108625.0,30370.0,3037000000.0,27958.57307249712,27.95857307249712,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
