,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
2840,bihar,sheikhpura,2011,Kharif,rice,30933,69700,2.253257039,65.28810376,27.86487858,4.792181541,0,345,1095,,11247120,8675928,1011060,4991.494447,3850.394273,448.7104588
2842,bihar,sheikhpura,2012,Kharif,rice,22773,70540,3.097527774,71.99143751,34.21736487,3.69584302,4.101449361,345,1265,23771.24,11247120,8675928,1011060,3630.998919,2800.920164,326.4086955
2844,bihar,sheikhpura,2013,Kharif,rice,14782,36825,2.49120552,65.69769162,35.40735563,2.888241378,0,345,1327.5,,11247120,8675928,1011060,4514.72988,3482.622341,405.8517018
2846,bihar,sheikhpura,2014,Kharif,rice,26738,101864,3.809709028,70.06359026,32.68895348,2.575008536,473.7659975,345,1380,26862.34,11247120,8675928,1011060,2952.225463,2277.320377,265.3903467
2848,bihar,sheikhpura,2015,Kharif,rice,24719,95713,3.872041749,66.9480743,31.89494106,5.29300854,307.3761592,345,1430,29791.17,11247120,8675928,1011060,2904.700085,2240.659725,261.1180523
2850,bihar,sheikhpura,2016,Kharif,rice,22079,63266,2.865437746,68.04362174,34.54357865,7.054905948,150.9465075,345,1490,43491.28,11247120,8675928,1011060,3925.096616,3027.784502,352.8466118
2853,bihar,sheikhpura,2017,Kharif,rice,30698,71267,2.321551893,64.60288099,45.9491801,0,0,345,1570,33602.78,11247120,8675928,1011060,4844.655868,3737.124304,435.5104029
2856,bihar,sheikhpura,2018,Kharif,rice,27254,32664,1.198502972,70.7133241,45.9491801,0,0,345,,,11247120,8675928,1011060,9384.307142,7238.970785,843.6024137
2858,bihar,sheikhpura,2019,Kharif,rice,22120,38493,1.740189873,73.68667371,46,0,0,345,,,11247120,8675928,1011060,6463.156792,4985.621473,581.0055646
2861,bihar,sheohar,2009,Kharif,rice,22095,9219,0.41724372,56.68602459,19.99731512,3.171913582,75.07230585,345,1000,,11247120,8675928,1011060,26955.7562,20793.42978,2423.188057
2864,bihar,sheohar,2010,Kharif,rice,27727,7641,0.27557976,62.59459424,22.12732541,3.776668763,0,345,1000,,11247120,8675928,1011060,40812.5764,31482.45722,3668.847091
2867,bihar,sheohar,2011,Kharif,rice,29802,76115,2.55402322,65.28810376,27.86487858,4.792181541,0,345,1095,,11247120,8675928,1011060,4403.68745,3396.965201,395.8695411
2870,bihar,sheohar,2012,Kharif,rice,24730,52879,2.138253134,71.99143751,34.21736487,3.69584302,4.101449361,345,1265,23771.24,11247120,8675928,1011060,5259.957216,4057.484057,472.8439229
2873,bihar,sheohar,2013,Kharif,rice,23663,23075,0.97515108,65.69769162,35.40735563,2.888241378,0,345,1327.5,,11247120,8675928,1011060,11533.7205,8897.009069,1036.823956
2876,bihar,sheohar,2014,Kharif,rice,22889,42015,1.835597885,70.06359026,32.68895348,2.575008536,473.7659975,345,1380,26862.34,11247120,8675928,1011060,6127.224317,4726.48616,550.8069104
2879,bihar,sheohar,2015,Kharif,rice,22661,12464,0.550019858,66.9480743,31.89494106,5.29300854,307.3761592,345,1430,29791.17,11247120,8675928,1011060,20448.57079,15773.84503,1838.224539
2882,bihar,sheohar,2016,Kharif,rice,22119,35776,1.617432976,68.04362174,34.54357865,7.054905948,150.9465075,345,1490,43491.28,11247120,8675928,1011060,6953.685356,5364.010829,625.1016363
2885,bihar,sheohar,2017,Kharif,rice,22016,36867,1.674554869,85.82159107,46.4919634,30,0,345,1570,33602.78,11247120,8675928,1011060,6716.483411,5181.035366,603.7783644
2887,bihar,sheohar,2018,Kharif,rice,21583,32172,1.490617616,81.33345543,46.34891213,30,0,345,,,11247120,8675928,1011060,7545.275114,5820.35789,678.2826054
2889,bihar,sheohar,2019,Kharif,rice,21557,36537,1.694901888,81.48554828,49.45461091,33.18702974,0,345,,,11247120,8675928,1011060,6635.853131,5118.837888,596.5301043
2892,bihar,sitamarhi,2009,Kharif,rice,103224,103192,0.999689995,31.21330679,22.46162911,0,0,345,1000,,11247120,8675928,1011060,11250.60775,8678.618419,1011.373531
2896,bihar,sitamarhi,2010,Kharif,rice,107423,37718,0.351116614,31.25247189,22.46271417,0,0,345,1000,,11247120,8675928,1011060,32032.43469,24709.53427,2879.556137
2899,bihar,sitamarhi,2011,Kharif,rice,104906,168984,1.61081349,65.28810376,27.86487858,4.792181541,0,345,1095,,11247120,8675928,1011060,6982.260869,5386.053726,627.6704325
2902,bihar,sitamarhi,2012,Kharif,rice,106327,229315,2.156695853,71.99143751,34.21736487,3.69584302,4.101449361,345,1265,23771.24,11247120,8675928,1011060,5214.977338,4022.786981,468.8004562
2905,bihar,sitamarhi,2013,Kharif,rice,99394,94107,0.946807654,65.69769162,35.40735563,2.888241378,0,345,1327.5,,11247120,8675928,1011060,11878.99142,9163.347972,1067.862089
2908,bihar,sitamarhi,2014,Kharif,rice,96589,182001,1.884282889,62.69838939,22.39707295,0,0,345,1380,26862.34,11247120,8675928,1011060,5968.912664,4604.365963,536.5754822
2911,bihar,sitamarhi,2015,Kharif,rice,96745,93519,0.966654607,72.28209266,37.87524158,0,0,345,1430,29791.17,11247120,8675928,1011060,11635.09687,8975.209897,1045.937186
2914,bihar,sitamarhi,2016,Kharif,rice,96292,204628,2.125077888,63.73542811,37.87138912,0,0,345,1490,43491.28,11247120,8675928,1011060,5292.568363,4082.640005,475.7755025
2917,bihar,sitamarhi,2017,Kharif,rice,97897,180599,1.844785846,88.32888889,46,30,0,345,1570,33602.78,11247120,8675928,1011060,6096.70766,4702.945882,548.0636151
2920,bihar,sitamarhi,2018,Kharif,rice,98720,175146,1.774169368,96.49245909,46,30.04272446,0,345,,,11247120,8675928,1011060,6339.372217,4890.135157,569.8779487
2922,bihar,sitamarhi,2019,Kharif,rice,98448,206434,2.096883634,68.45896703,46,57.42307692,0,345,,,11247120,8675928,1011060,5363.731119,4137.53432,482.1726793
2926,bihar,siwan,2009,Kharif,rice,109090,8326,0.076322303,80.73349913,56.5932639,0,0,345,1000,,11247120,8675928,1011060,147363.4784,113674.8721,13247.24182
2931,bihar,siwan,2010,Kharif,rice,87621,78985,0.901439153,72.25549391,47.59611118,0,0,345,1000,,11247120,8675928,1011060,12476.84879,9624.529813,1121.606486
2935,bihar,siwan,2011,Kharif,rice,103318,197361,1.910228615,92.91035893,36.71226941,16.03840073,0,345,1095,,11247120,8675928,1011060,5887.839767,4541.827053,529.2874331
2939,bihar,siwan,2012,Kharif,rice,103121,222629,2.158910406,109.2002573,43.9562132,0,0,345,1265,23771.24,11247120,8675928,1011060,5209.627953,4018.660513,468.3195732
2943,bihar,siwan,2013,Kharif,rice,94086,158188,1.681312841,105.429411,34.31960593,0,0,345,1327.5,,11247120,8675928,1011060,6689.486765,5160.210394,601.3515005
2947,bihar,siwan,2014,Kharif,rice,92600,190827,2.060766739,76.1201566,41.46355674,0,618.7012772,345,1380,26862.34,11247120,8675928,1011060,5457.735603,4210.04854,490.6232137
2951,bihar,siwan,2015,Kharif,rice,90929,143412,1.577186596,39.20803086,24.86288957,0,0,345,1430,29791.17,11247120,8675928,1011060,7131.128319,5500.888748,641.0528738
2955,bihar,siwan,2016,Kharif,rice,90456,177418,1.961373485,47.93167206,30.55033103,0,72.84579292,345,1490,43491.28,11247120,8675928,1011060,5734.308169,4423.394149,515.4857081
2959,bihar,siwan,2017,Kharif,rice,91003,151297,1.662549586,104.5994365,46.20562787,0,0,345,1570,33602.78,11247120,8675928,1011060,6764.983188,5218.447661,608.1382524
2963,bihar,siwan,2018,Kharif,rice,90998,64521,0.709037561,110.1962114,46.03299412,0,0,345,,,11247120,8675928,1011060,15862.51648,12236.20366,1425.961127
2967,bihar,siwan,2019,Kharif,rice,78078,137634,1.762775686,110.4821003,46.30888273,0,0,345,,,11247120,8675928,1011060,6380.346683,4921.742494,573.5613488
2970,bihar,supaul,2009,Kharif,rice,91807,98952,1.07782631,43.50794564,0,0,0,345,1000,,11247120,8675928,1011060,10435.00228,8049.46764,938.0546671
2973,bihar,supaul,2010,Kharif,rice,84232,101986,1.210775002,71.75949673,0,0,0,345,1000,,11247120,8675928,1011060,9289.190789,7165.598879,835.0519279
2976,bihar,supaul,2011,Kharif,rice,91766,132349,1.442244404,69.84970151,23.75129935,14.79416851,0,345,1095,,11247120,8675928,1011060,7798.345389,6015.574042,701.0323611
2979,bihar,supaul,2012,Kharif,rice,91766,141608,1.54314234,54.86743573,23,3.544653265,0,345,1265,23771.24,11247120,8675928,1011060,7288.452728,5622.247393,655.1955536
2983,bihar,supaul,2013,Kharif,rice,87383,146027,1.671114519,54.94574338,23.13275556,1.774884091,0,345,1327.5,,11247120,8675928,1011060,6730.310744,5191.701647,605.0213726
2986,bihar,supaul,2014,Kharif,rice,105985,192619,1.817417559,97.65961054,50.79713313,23.92154598,0,345,1380,26862.34,11247120,8675928,1011060,6188.517297,4773.767017,556.3168436
2989,bihar,supaul,2015,Kharif,rice,93040,167741,1.80289123,75.76561054,35.5472067,14.65592578,0,345,1430,29791.17,11247120,8675928,1011060,6238.379673,4812.23041,560.7992226
2993,bihar,supaul,2016,Kharif,rice,96865,183844,1.897940433,81.93538707,41.8491394,19.1434158,1292.897047,345,1490,43491.28,11247120,8675928,1011060,5925.960482,4571.233033,532.7142953
2996,bihar,supaul,2017,Kharif,rice,98584,154167,1.563813601,75.00211335,39.73437789,5.694447156,201.298413,345,1570,33602.78,11247120,8675928,1011060,7192.110361,5547.929751,646.5348553
2998,bihar,supaul,2018,Kharif,rice,100631,194070,1.92853097,79.47284153,23.41278061,0,0,345,,,11247120,8675928,1011060,5831.962347,4498.723711,524.2643317
3000,bihar,supaul,2019,Kharif,rice,100783,173667,1.72317752,87.80982574,24.15683606,0,0,345,,,11247120,8675928,1011060,6526.96537,5034.842841,586.7416376
3004,bihar,vaishali,2009,Kharif,rice,51913,46895,0.903338278,61.48335755,13.8922774,0,0,345,1000,,11247120,8675928,1011060,12450.6182,9604.295773,1119.248487
3007,bihar,vaishali,2010,Kharif,rice,37883,25267,0.666974632,69.76932272,13.73361066,0,0,345,1000,,11247120,8675928,1011060,16862.89021,13007.88303,1515.889737
3010,bihar,vaishali,2011,Kharif,rice,45954,104244,2.268442355,75.76929087,24.66675124,0,0,345,1095,,11247120,8675928,1011060,4958.080585,3824.619118,445.7067192
3013,bihar,vaishali,2012,Kharif,rice,46201,111474,2.412804918,85.83132236,39.41882499,0,0,345,1265,23771.24,11247120,8675928,1011060,4661.429491,3595.785112,419.0392653
3016,bihar,vaishali,2013,Kharif,rice,39527,57051,1.443342525,74.02817921,24.77017986,0,0,345,1327.5,,11247120,8675928,1011060,7792.412267,6010.997284,700.499003
3019,bihar,vaishali,2014,Kharif,rice,45503,96729,2.125771927,38.98112031,23.18778314,0,0,345,1380,26862.34,11247120,8675928,1011060,5290.840403,4081.307072,475.6201675
3022,bihar,vaishali,2015,Kharif,rice,43041,42890,0.996491717,92.03793564,46,0,0,345,1430,29791.17,11247120,8675928,1011060,11286.717,8706.472769,1014.619572
3025,bihar,vaishali,2016,Kharif,rice,38934,84058,2.158987004,75.71859299,40.02175109,0,0,345,1490,43491.28,11247120,8675928,1011060,5209.443124,4018.517937,468.302958
3028,bihar,vaishali,2017,Kharif,rice,42030,89261,2.123744944,100.2943518,46.49111684,24.79434825,0,345,1570,33602.78,11247120,8675928,1011060,5295.890183,4085.202427,476.0741175
3031,bihar,vaishali,2018,Kharif,rice,40881,45873,1.122110516,70.76429583,48.84690483,29.8709467,0,345,,,11247120,8675928,1011060,10023.18385,7731.794576,901.0342437
3034,bihar,vaishali,2019,Kharif,rice,40225,72714,1.80768179,53.5137963,49.81842593,31.3451087,0,345,,,11247120,8675928,1011060,6221.847265,4799.477457,559.3130415
20985,west bengal,paraganas north,2010,Kharif,maize,9,23,2.555555556,,,,,342,880,,10355972,10355972,0,4052.33687,4052.33687,0
20990,west bengal,paraganas north,2014,Kharif,maize,54,342,6.333333333,,,,,342,1310,,10355972,10355972,0,1635.153474,1635.153474,0
20992,west bengal,paraganas north,2015,Kharif,maize,60,160,2.666666667,,,,,342,1325,,10355972,10355972,0,3883.4895,3883.4895,0
20994,west bengal,paraganas north,2016,Kharif,maize,148,403,2.722972973,,,,,342,1365,,10355972,10355972,0,3803.185747,3803.185747,0
20996,west bengal,paraganas north,2017,Kharif,maize,183,449,2.453551913,,,,,342,1425,,10355972,10355972,0,4220.808187,4220.808187,0
20999,west bengal,paraganas north,2019,Kharif,maize,190,630,3.315789474,,,,,342,,,10355972,10355972,0,3123.229651,3123.229651,0
21002,west bengal,paraganas south,2010,Kharif,maize,53,134,2.528301887,,,,,342,880,,10355972,10355972,0,4096.018776,4096.018776,0
21011,west bengal,paraganas south,2018,Kharif,maize,75,234,3.12,,,,,342,,,10355972,10355972,0,3319.221795,3319.221795,0
21014,west bengal,alipurduar,2016,Kharif,maize,3432,18694,5.446969697,,,,,342,1365,,10355972,10355972,0,1901.235471,1901.235471,0
21017,west bengal,alipurduar,2017,Kharif,maize,3932,9637,2.450915565,,,,,342,1425,,10355972,10355972,0,4225.348335,4225.348335,0
21020,west bengal,alipurduar,2018,Kharif,maize,4849,26429,5.450402145,,,,,342,,,10355972,10355972,0,1900.038149,1900.038149,0
21023,west bengal,alipurduar,2019,Kharif,maize,5932,25452,4.290627107,,,,,342,,,10355972,10355972,0,2413.626666,2413.626666,0
21026,west bengal,bankura,2009,Kharif,maize,5,7,1.4,,,,,342,840,,10355972,10355972,0,7397.122857,7397.122857,0
21029,west bengal,bankura,2010,Kharif,maize,151,316,2.092715232,,,,,342,880,,10355972,10355972,0,4948.581557,4948.581557,0
21032,west bengal,bankura,2011,Kharif,maize,25,30,1.2,,,,,342,980,,10355972,10355972,0,8629.976667,8629.976667,0
21036,west bengal,bankura,2013,Kharif,maize,117,215,1.837606838,,,,,342,1310,,10355972,10355972,0,5635.57546,5635.57546,0
21038,west bengal,bankura,2014,Kharif,maize,60,121,2.016666667,,,,,342,1310,,10355972,10355972,0,5135.192727,5135.192727,0
21040,west bengal,bankura,2015,Kharif,maize,133,554,4.165413534,,,,,342,1325,,10355972,10355972,0,2486.181004,2486.181004,0
21042,west bengal,bankura,2016,Kharif,maize,203,497,2.448275862,,,,,342,1365,,10355972,10355972,0,4229.904056,4229.904056,0
21044,west bengal,bankura,2017,Kharif,maize,333,531,1.594594595,,,,,342,1425,,10355972,10355972,0,6494.423119,6494.423119,0
21047,west bengal,bankura,2019,Kharif,maize,145,343,2.365517241,,,,,342,,,10355972,10355972,0,4377.889038,4377.889038,0
21049,west bengal,birbhum,2009,Kharif,maize,494,643,1.301619433,,,,,342,840,,10355972,10355972,0,7956.221101,7956.221101,0
21051,west bengal,birbhum,2010,Kharif,maize,103,181,1.757281553,,,,,342,880,,10355972,10355972,0,5893.177436,5893.177436,0
21053,west bengal,birbhum,2011,Kharif,maize,154,242,1.571428571,,,,,342,980,,10355972,10355972,0,6590.164,6590.164,0
21055,west bengal,birbhum,2012,Kharif,maize,92,177,1.923913043,,,,,342,1175,,10355972,10355972,0,5382.765107,5382.765107,0
21058,west bengal,birbhum,2014,Kharif,maize,267,540,2.02247191,,,,,342,1310,,10355972,10355972,0,5120.452822,5120.452822,0
21060,west bengal,birbhum,2015,Kharif,maize,282,502,1.780141844,,,,,342,1325,,10355972,10355972,0,5817.498215,5817.498215,0
21062,west bengal,birbhum,2016,Kharif,maize,346,942,2.722543353,,,,,342,1365,,10355972,10355972,0,3803.785894,3803.785894,0
21064,west bengal,birbhum,2017,Kharif,maize,370,907,2.451351351,,,,,342,1425,,10355972,10355972,0,4224.597178,4224.597178,0
21066,west bengal,birbhum,2018,Kharif,maize,194,605,3.118556701,,,,,342,,,10355972,10355972,0,3320.757964,3320.757964,0
21068,west bengal,birbhum,2019,Kharif,maize,272,901,3.3125,,,,,342,,,10355972,10355972,0,3126.33117,3126.33117,0
21070,west bengal,coochbehar,2009,Kharif,maize,407,933,2.292383292,,,,,342,840,,10355972,10355972,0,4517.556917,4517.556917,0
21073,west bengal,coochbehar,2010,Kharif,maize,484,1306,2.698347107,,,,,342,880,,10355972,10355972,0,3837.894677,3837.894677,0
21076,west bengal,coochbehar,2011,Kharif,maize,656,1487,2.266768293,,,,,342,980,,10355972,10355972,0,4568.606343,4568.606343,0
21079,west bengal,coochbehar,2012,Kharif,maize,1797,4375,2.434613244,,,,,342,1175,,10355972,10355972,0,4253.641528,4253.641528,0
21082,west bengal,coochbehar,2013,Kharif,maize,2677,7434,2.776989167,,,,,342,1310,,10355972,10355972,0,3729.208642,3729.208642,0
21085,west bengal,coochbehar,2014,Kharif,maize,2745,6982,2.543533698,,,,,342,1310,,10355972,10355972,0,4071.489994,4071.489994,0
21089,west bengal,coochbehar,2015,Kharif,maize,2944,8470,2.877038043,,,,,342,1325,,10355972,10355972,0,3599.525569,3599.525569,0
21093,west bengal,coochbehar,2016,Kharif,maize,3686,9679,2.625881715,,,,,342,1365,,10355972,10355972,0,3943.8075,3943.8075,0
21097,west bengal,coochbehar,2017,Kharif,maize,3884,9519,2.450823893,,,,,342,1425,,10355972,10355972,0,4225.506382,4225.506382,0
21099,west bengal,coochbehar,2018,Kharif,maize,3203,10252,3.200749298,,,,,342,,,10355972,10355972,0,3235.483644,3235.483644,0
21101,west bengal,coochbehar,2019,Kharif,maize,2215,6544,2.954401806,,,,,342,,,10355972,10355972,0,3505.26864,3505.26864,0
21103,west bengal,darjeeling,2009,Kharif,maize,15398,38232,2.48291986,,,,,342,840,,10355972,10355972,0,4170.884517,4170.884517,0
21106,west bengal,darjeeling,2010,Kharif,maize,15530,39153,2.521120412,,,,,342,880,,10355972,10355972,0,4107.686388,4107.686388,0
21109,west bengal,darjeeling,2011,Kharif,maize,15654,36027,2.301456497,,,,,342,980,,10355972,10355972,0,4499.747014,4499.747014,0
21112,west bengal,darjeeling,2012,Kharif,maize,15686,36167,2.3056866,,,,,342,1175,,10355972,10355972,0,4491.491603,4491.491603,0
21115,west bengal,darjeeling,2013,Kharif,maize,16080,37032,2.302985075,,,,,342,1310,,10355972,10355972,0,4496.760363,4496.760363,0
21117,west bengal,darjeeling,2014,Kharif,maize,15563,36415,2.339844503,,,,,342,1310,,10355972,10355972,0,4425.92317,4425.92317,0
21120,west bengal,darjeeling,2015,Kharif,maize,15798,39014,2.469553108,,,,,342,1325,,10355972,10355972,0,4193.459929,4193.459929,0
21123,west bengal,darjeeling,2016,Kharif,maize,5252,10295,1.960205636,,,,,342,1365,,10355972,10355972,0,5283.1049,5283.1049,0
21126,west bengal,darjeeling,2017,Kharif,maize,6102,14955,2.450835792,,,,,342,1425,,10355972,10355972,0,4225.485867,4225.485867,0
21128,west bengal,darjeeling,2018,Kharif,maize,4135,9852,2.382587666,,,,,342,,,10355972,10355972,0,4346.522962,4346.522962,0
21130,west bengal,darjeeling,2019,Kharif,maize,4126,9331,2.261512361,,,,,342,,,10355972,10355972,0,4579.224142,4579.224142,0
21135,west bengal,dinajpur dakshin,2012,Kharif,maize,172,419,2.436046512,,,,,342,1175,,10355972,10355972,0,4251.138864,4251.138864,0
21141,west bengal,dinajpur dakshin,2017,Kharif,maize,71,282,3.971830986,,,,,342,1425,,10355972,10355972,0,2607.354652,2607.354652,0
21143,west bengal,dinajpur dakshin,2018,Kharif,maize,51,239,4.68627451,,,,,342,,,10355972,10355972,0,2209.851766,2209.851766,0
21146,west bengal,dinajpur uttar,2009,Kharif,maize,2729,6258,2.293147673,,,,,342,840,,10355972,10355972,0,4516.051069,4516.051069,0
21149,west bengal,dinajpur uttar,2010,Kharif,maize,2092,5644,2.69789675,,,,,342,880,,10355972,10355972,0,3838.535334,3838.535334,0
21152,west bengal,dinajpur uttar,2011,Kharif,maize,3898,8835,2.266546947,,,,,342,980,,10355972,10355972,0,4569.052502,4569.052502,0
21155,west bengal,dinajpur uttar,2012,Kharif,maize,8177,19910,2.434878317,,,,,342,1175,,10355972,10355972,0,4253.178455,4253.178455,0
21158,west bengal,dinajpur uttar,2013,Kharif,maize,9527,26458,2.777159652,,,,,342,1310,,10355972,10355972,0,3728.979713,3728.979713,0
21160,west bengal,dinajpur uttar,2014,Kharif,maize,9061,23046,2.543427878,,,,,342,1310,,10355972,10355972,0,4071.65939,4071.65939,0
21163,west bengal,dinajpur uttar,2015,Kharif,maize,9122,26243,2.876891033,,,,,342,1325,,10355972,10355972,0,3599.709507,3599.709507,0
21166,west bengal,dinajpur uttar,2016,Kharif,maize,6144,16774,2.730143229,,,,,342,1365,,10355972,10355972,0,3793.197327,3793.197327,0
21169,west bengal,dinajpur uttar,2017,Kharif,maize,6872,27247,3.964930151,,,,,342,1425,,10355972,10355972,0,2611.89267,2611.89267,0
21171,west bengal,dinajpur uttar,2018,Kharif,maize,9038,42313,4.681677362,,,,,342,,,10355972,10355972,0,2212.021718,2212.021718,0
